Customer_ID,Transaction_ID,Transaction_Date,Category_Code,Transaction_Type,Transaction_Amount,Payment_Code,Number_of_Transactions
60591,2633548,2024-12-31,6,Sale,1331.35,4,8
60591,8941484,2025-09-10,3,Sale,1507.32,2,8
60591,5594090,2024-10-21,2,Sale,9999.99,3,8
60591,8660441,2026-01-20,1,Sale,556.87,4,8
82472,4825123,2025-12-27,8,Return,1770.22,2,
82472,1634534,2025-09-15,9,Sale,7653.54,1,18
82472,2990376,2025-05-30,2,Sale,4428.07,1,18
82472,1951764,2025-08-09,4,Sale,832.43,2,18
82472,9718649,2026-06-05,6,Return,771.53,2,
82472,9794995,2025-01-27,2,Sale,3830.4,5,18
82472,1510194,2026-04-04,10,Sale,590.62,5,18
82472,7277153,2025-12-31,6,Sale,2918.13,5,18
82472,2389827,2026-05-12,4,Sale,649.42,2,18
82472,6535005,2025-02-13,10,Sale,653.56,1,18
82472,7627685,2024-08-18,4,Sale,559.81,1,18
82472,2013479,2024-12-18,4,Sale,1459.49,5,18
82472,2206622,2026-06-17,9,Sale,4918.61,4,18
82472,5628980,2025-01-03,2,Sale,2443.29,2,18
82472,4290870,2024-10-30,10,Return,983.88,4,
82472,2070483,2024-09-27,1,Sale,741.01,5,18
82472,7620714,2026-02-10,2,Sale,8167.38,5,18
82472,2570604,2025-07-20,3,Sale,1189.96,4,18
82472,3410062,2026-02-07,9,Sale,9917.88,5,18
82472,1217999,2025-07-28,5,Return,6102.37,5,
82472,5942904,2024-12-21,1,Sale,661.83,2,18
82472,1741278,2024-08-02,4,Sale,1574.72,5,18
89929,8426277,2025-10-06,3,Sale,1681.12,2,19
89929,5221660,2024-12-13,2,Return,2645.4,3,
89929,7327221,2024-10-13,6,Return,874.53,4,
89929,3355238,2025-02-16,8,Return,2835.07,3,
89929,9602811,2026-07-02,8,Sale,2471.88,2,19
89929,4738971,2025-10-23,8,Sale,1525.74,3,19
89929,9708401,2025-04-24,1,Sale,490.54,3,19
89929,4015874,2025-02-15,4,Sale,1363.59,5,19
89929,9990625,2024-11-28,6,Sale,879.47,3,19
89929,6935710,2026-05-30,6,Sale,1460.83,1,19
89929,6379459,2025-10-22,4,Sale,658.34,4,19
89929,1816820,2026-01-26,9,Sale,4966.87,2,19
89929,1139922,2025-03-31,4,Sale,2630.19,5,19
89929,5754737,2025-10-02,5,Sale,2459.32,3,19
89929,1394789,2024-12-17,4,Sale,1324.3,3,19
89929,5792867,2026-04-05,7,Sale,8657.2,3,19
89929,4893206,2025-01-21,5,Sale,8290.05,4,19
89929,9949045,2026-03-13,2,Sale,4201.02,5,19
89929,2031193,2024-11-11,1,Sale,1099.87,2,19
89929,1988133,2025-01-17,1,Sale,884.03,3,19
89929,8048184,2026-01-22,1,Sale,781.12,5,19
89929,1412566,2026-06-06,3,Sale,2159.14,1,19
82100,1714050,2025-03-22,2,Sale,6905.64,5,9
82100,1979466,2025-01-14,4,Sale,576.73,1,9
82100,6502767,2026-03-18,7,Sale,1355.49,1,9
82100,7278846,2025-12-22,9,Sale,4698.96,4,9
82100,6116261,2026-05-02,5,Sale,8169.1,3,9
82100,3480252,2025-06-27,4,Sale,1571.35,3,9
82100,2966720,2025-04-16,2,Sale,1691.43,1,9
82100,1619450,2025-06-08,2,Sale,4805.62,3,9
82100,8456282,2025-11-17,10,Sale,547.34,4,9
88005,2884095,2026-02-15,8,Sale,2361.29,5,7
88005,7811255,2024-12-27,7,Sale,8785.77,2,7
88005,6099033,2025-08-10,7,Sale,5672.36,1,7
88005,9328565,2026-05-01,9,Sale,6110.95,5,7
88005,8078851,2025-05-13,4,Sale,679.58,1,7
88005,4209116,2025-02-23,9,Sale,4333.02,1,7
88005,2883469,2026-06-05,3,Return,2060.03,5,
88005,7160194,2024-09-07,5,Sale,4494.19,4,7
85702,5647340,2025-05-19,7,Sale,9999.99,3,12
85702,5715763,2025-02-24,2,Sale,1047.76,2,12
85702,9516898,2026-06-13,6,Return,2358.51,4,
85702,2328282,2024-11-16,7,Sale,6492.99,5,12
85702,4923147,2025-12-03,6,Sale,1809.14,2,12
85702,2904333,2024-12-06,2,Sale,4389.06,5,12
85702,6747799,2025-03-19,4,Sale,530.61,1,12
85702,6458994,2026-01-26,9,Sale,4397.45,4,12
85702,4271243,2025-06-18,6,Sale,2172.98,3,12
85702,9837940,2025-05-13,1,Sale,1245.05,3,12
85702,3259223,2025-07-09,10,Sale,387.74,3,12
85702,3118987,2025-05-11,2,Sale,9861.14,5,12
85702,8064765,2025-01-05,4,Sale,464.14,4,12
36324,9063394,2025-02-06,3,Sale,1986.25,3,7
36324,2653589,2024-08-14,9,Sale,2293.12,2,7
36324,9019812,2025-03-23,8,Sale,2503.18,2,7
36324,4469523,2025-02-22,2,Sale,3629.43,1,7
36324,1933090,2025-07-27,4,Sale,1602.57,4,7
36324,7282815,2025-05-06,10,Sale,1332.16,5,7
36324,3937099,2025-12-09,1,Sale,468.01,5,7
16238,7321190,2025-02-21,6,Return,4117.5,4,
16238,5521239,2025-06-09,9,Sale,6841.22,5,7
16238,4613215,2024-11-29,4,Sale,1698.19,3,7
16238,3619319,2025-08-22,2,Return,3756.8,4,
16238,7874670,2025-04-11,3,Return,1444.99,3,
16238,6278641,2025-06-29,4,Return,1985.03,5,
16238,6295351,2024-09-08,1,Sale,2200.95,3,7
16238,9290997,2025-09-29,9,Sale,5190.31,2,7
16238,8141537,2025-03-29,4,Sale,1501.65,3,7
16238,7069008,2024-11-07,3,Sale,1760.02,3,7
16238,4963560,2026-03-24,1,Sale,901.43,1,7
87409,4904413,2025-02-16,1,Return,1108.24,1,
87409,5303913,2025-11-02,6,Sale,1351.76,2,7
87409,6376037,2025-01-27,8,Sale,1184.19,1,7
87409,4078465,2024-09-07,5,Sale,1706.06,4,7
87409,6222556,2024-12-19,1,Sale,1008.52,3,7
87409,4509120,2024-11-24,3,Sale,1750.45,5,7
87409,4903270,2025-01-27,1,Sale,587.53,3,7
87409,9219147,2025-03-29,2,Sale,3918.25,2,7
49343,2118890,2024-08-20,2,Sale,7458.72,4,12
49343,7917337,2024-08-18,5,Sale,2719.92,4,12
49343,2350566,2026-05-24,2,Sale,4009.52,2,12
49343,8074943,2025-06-02,3,Sale,1415.75,5,12
49343,7853183,2025-08-07,3,Sale,793.66,4,12
49343,3093998,2025-11-23,8,Sale,1507.02,4,12
49343,6596284,2026-07-08,8,Sale,2433.74,5,12
49343,6704137,2026-03-29,5,Sale,9999.99,5,12
49343,8271810,2024-11-27,7,Sale,4174.24,2,12
49343,8896197,2025-10-01,4,Sale,1877.27,5,12
49343,8488492,2026-07-15,4,Return,461.56,2,
49343,7902434,2026-02-11,2,Sale,9999.99,5,12
49343,9876378,2025-08-02,5,Sale,2599.25,4,12
28183,8860719,2024-12-20,1,Sale,866.4,2,5
28183,6836064,2026-04-18,1,Sale,1538.52,3,5
28183,9543952,2024-12-07,10,Sale,950.2,5,5
28183,8302895,2026-01-03,8,Sale,4996.8,3,5
28183,9304914,2026-03-25,9,Sale,3097.79,1,5
28183,7169216,2025-11-27,6,Return,2426.77,5,
97736,6793026,2026-07-17,7,Sale,8532.42,5,11
97736,8130851,2025-02-28,10,Sale,708.09,2,11
97736,9362903,2025-05-24,9,Sale,9999.99,5,11
97736,4826854,2024-08-17,4,Sale,1118.46,4,11
97736,4068037,2025-01-30,4,Sale,1489.19,4,11
97736,6219192,2025-03-16,7,Sale,9999.99,3,11
97736,1470134,2025-01-04,1,Sale,1720.71,3,11
97736,1158848,2025-08-08,1,Return,260.25,1,
97736,6242174,2025-08-24,3,Sale,4349.04,3,11
97736,7458278,2025-09-05,2,Sale,5532.5,5,11
97736,8006638,2025-08-16,1,Sale,662.23,5,11
97736,1057300,2024-11-09,1,Sale,481.07,4,11
97736,8835436,2025-06-28,9,Return,3020.52,3,
97736,4472295,2025-10-27,4,Return,995.49,3,
15187,1437507,2025-03-15,7,Sale,5935.22,4,14
15187,3483910,2024-08-15,1,Sale,1610.94,5,14
15187,6192654,2025-07-11,5,Sale,6363.44,4,14
15187,7621164,2024-09-13,7,Sale,9999.99,5,14
15187,2484219,2026-04-14,5,Sale,6467.96,5,14
15187,4195008,2025-01-14,7,Sale,9999.99,1,14
15187,4465886,2026-03-31,1,Sale,1300.15,4,14
15187,4636796,2025-04-22,10,Sale,490.85,1,14
15187,9035735,2024-12-10,6,Sale,2114.66,5,14
15187,3959586,2026-01-04,5,Sale,6647.02,1,14
15187,4863269,2025-01-28,6,Sale,2637.78,5,14
15187,6599473,2025-01-26,2,Sale,2417.28,2,14
15187,6903258,2026-02-14,3,Sale,2001.45,2,14
15187,8498807,2025-06-16,4,Sale,814.11,2,14
82904,2900104,2025-01-22,1,Sale,2399.15,5,9
82904,4288117,2025-11-22,2,Sale,2798.51,2,9
82904,9771700,2025-07-05,5,Sale,6097.6,5,9
82904,6065597,2025-08-17,1,Sale,489.22,4,9
82904,2172558,2026-06-14,4,Return,1025.71,2,
82904,2577113,2026-05-11,1,Sale,1497.29,5,9
82904,4535353,2024-09-15,7,Sale,6931.92,5,9
82904,2902071,2024-12-15,10,Sale,700.52,1,9
82904,6088473,2026-02-14,2,Sale,7543.63,4,9
82904,7880452,2026-04-30,6,Sale,1329.52,2,9
46431,2041027,2026-02-24,5,Sale,9999.99,5,6
46431,9879591,2026-05-31,5,Sale,9999.99,5,6
46431,3107329,2026-05-31,9,Sale,4885.6,4,6
46431,9435463,2025-05-06,9,Sale,3380.02,1,6
46431,4116345,2026-01-23,5,Sale,5965.45,5,6
46431,2050558,2024-10-01,2,Sale,2356.29,2,6
14933,8583275,2025-07-10,4,Sale,1267.42,2,6
14933,8775023,2025-12-30,2,Sale,2400.97,1,6
14933,9882097,2024-09-10,7,Sale,9999.99,5,6
14933,7795403,2025-02-17,1,Return,470.2,1,
14933,5296654,2025-08-23,2,Sale,2983.21,5,6
14933,7473483,2025-11-20,1,Sale,1678.64,4,6
14933,4735766,2024-12-14,1,Sale,1168.82,5,6
43234,5417695,2025-03-09,4,Sale,1213.47,4,10
43234,4111006,2026-01-23,2,Sale,2962.06,4,10
43234,5743796,2025-12-06,8,Sale,4336.84,3,10
43234,1383313,2024-12-13,8,Sale,1862.59,2,10
43234,8949845,2024-09-23,1,Sale,888.45,1,10
43234,1507760,2025-06-20,6,Sale,1658.02,4,10
43234,6257666,2025-11-06,1,Sale,554.02,2,10
43234,6018570,2025-03-22,7,Sale,8143.72,5,10
43234,6863940,2024-11-16,3,Sale,3587.8,3,10
43234,1406539,2024-12-11,5,Sale,7031.14,5,10
64787,6678482,2025-06-15,6,Sale,1873.21,5,11
64787,5570864,2026-04-12,1,Sale,947.87,5,11
64787,6555194,2025-11-24,7,Sale,9999.99,1,11
64787,1388885,2026-06-23,3,Sale,996.32,5,11
64787,4109714,2025-09-07,2,Sale,3890.37,5,11
64787,6329006,2024-12-27,2,Sale,1706.78,5,11
64787,4225912,2025-07-01,1,Sale,771.75,5,11
64787,7018701,2025-09-11,7,Sale,5712.01,1,11
64787,6780240,2026-06-19,3,Sale,2385.12,5,11
64787,2814284,2025-02-02,5,Sale,3996.16,4,11
64787,7595711,2025-04-12,8,Sale,1256.84,2,11
79597,6120294,2026-06-06,5,Sale,9999.99,5,9
79597,9787939,2025-09-11,2,Sale,2898.69,2,9
79597,7428339,2025-04-16,10,Sale,870.3,5,9
79597,8413220,2026-06-21,3,Sale,2009.94,5,9
79597,4236378,2026-06-18,2,Sale,3682.35,1,9
79597,8005913,2025-11-18,3,Sale,953.3,1,9
79597,4944356,2026-05-23,4,Sale,1551.68,1,9
79597,5000547,2024-12-25,9,Sale,4762.81,4,9
79597,4808268,2025-03-10,2,Sale,6898.82,3,9
70628,2375701,2024-11-30,1,Sale,1328.15,4,6
70628,5105535,2024-08-23,6,Sale,1072.76,2,6
70628,3340791,2025-09-24,6,Sale,3358.11,5,6
70628,6163767,2025-03-07,1,Return,939.3,5,
70628,2518916,2025-09-15,2,Sale,4756.66,5,6
70628,6963822,2024-09-27,9,Sale,4080.73,4,6
70628,5112392,2024-10-23,8,Sale,3252.43,4,6
11484,4034501,2025-08-30,1,Sale,777.33,5,8
11484,3271922,2025-08-15,4,Sale,831.31,4,8
11484,6052301,2025-10-21,2,Sale,4067.23,2,8
11484,9863347,2024-10-20,2,Sale,2586.1,1,8
11484,9726356,2025-10-09,9,Sale,3068.02,2,8
11484,3120830,2024-12-11,10,Sale,1214.86,5,8
11484,6064258,2025-02-05,7,Sale,9894.66,5,8
11484,5267757,2026-02-25,7,Sale,7801.75,5,8
21062,1818792,2024-09-03,2,Sale,4562.22,3,7
21062,3820808,2026-05-18,6,Sale,1463.74,3,7
21062,2238689,2025-07-06,10,Sale,1954.93,5,7
21062,8414967,2024-11-05,4,Sale,908.35,1,7
21062,7622608,2025-11-22,1,Sale,689.76,4,7
21062,8582817,2026-01-24,2,Sale,1934.28,1,7
21062,6406673,2024-10-18,4,Sale,916.59,3,7
66545,4840943,2026-01-26,1,Return,1392.67,5,
66545,3186720,2025-07-11,9,Return,4580.93,5,
66545,5072571,2024-10-14,2,Sale,9180.05,5,1
66545,6767528,2025-04-03,7,Return,7375.41,1,
66545,2363326,2025-08-22,2,Return,1470.27,1,
52815,2834913,2025-03-28,3,Sale,1115.76,2,16
52815,9990540,2025-09-30,5,Sale,2453.78,1,16
52815,4500797,2025-12-28,5,Sale,7635.25,4,16
52815,7292585,2025-12-08,5,Sale,9999.99,5,16
52815,7298015,2026-04-21,10,Sale,1256.51,2,16
52815,6915962,2025-09-30,3,Sale,2860.84,5,16
52815,3046616,2026-04-29,8,Sale,2534.94,3,16
52815,2376769,2024-08-22,2,Sale,3479.29,5,16
52815,5477561,2024-12-13,2,Sale,5042.85,5,16
52815,8729403,2025-11-20,8,Sale,5271.63,4,16
52815,5620014,2025-05-14,10,Sale,786.73,2,16
52815,2195083,2025-05-10,8,Sale,2952.65,5,16
52815,7784498,2025-05-22,2,Sale,5252.08,3,16
52815,7933406,2026-07-01,5,Sale,7591.64,5,16
52815,9821425,2024-09-11,8,Sale,2201.93,4,16
52815,1920693,2024-11-19,5,Sale,4964.93,2,16
86612,4994110,2024-08-05,1,Sale,1706.13,5,4
86612,3385783,2024-09-21,2,Sale,4513.45,2,4
86612,1486335,2024-12-07,6,Sale,1206.33,5,4
86612,7535798,2025-03-03,1,Sale,681.19,2,4
99911,7240250,2024-12-29,2,Sale,4317.46,5,7
99911,7314080,2024-11-18,10,Sale,1608.6,2,7
99911,4858577,2025-11-15,7,Sale,9999.99,4,7
99911,9672009,2024-08-16,3,Sale,1283.58,4,7
99911,5729260,2026-06-03,9,Sale,3031.7,2,7
99911,4184570,2026-05-05,10,Sale,643.47,1,7
99911,8752770,2024-08-22,6,Sale,977.3,5,7
68087,5230409,2025-06-12,6,Sale,2519.03,3,8
68087,6923297,2026-06-20,8,Sale,2833.69,4,8
68087,2139404,2025-02-21,8,Return,1504.62,3,
68087,1583977,2024-12-11,2,Sale,3082.72,1,8
68087,5275449,2025-11-04,9,Sale,1105.81,3,8
68087,5805285,2025-06-05,5,Sale,3906.51,3,8
68087,4745792,2025-11-07,2,Sale,4892.32,5,8
68087,6386643,2026-07-11,3,Sale,1786.25,4,8
68087,2314240,2025-07-18,3,Return,2614.49,5,
68087,5266181,2024-12-15,9,Sale,2164.49,3,8
24854,6695696,2026-06-09,8,Sale,2236.03,1,8
24854,4237675,2024-09-05,9,Sale,9496.94,5,8
24854,5357639,2024-12-16,1,Sale,743.11,1,8
24854,8432914,2025-10-02,1,Sale,687.34,5,8
24854,2093328,2025-05-22,9,Sale,9999.99,5,8
24854,3888416,2026-01-16,1,Sale,1347.69,5,8
24854,7006605,2025-06-26,6,Sale,2285.96,2,8
24854,3022221,2025-07-15,8,Sale,3423.39,5,8
84571,6699870,2026-04-02,5,Sale,9999.99,2,12
84571,8444005,2025-05-30,5,Sale,8537.37,4,12
84571,3516792,2024-12-02,3,Sale,1341.17,4,12
84571,4733466,2025-03-06,5,Sale,6894.28,4,12
84571,1789004,2025-02-07,5,Sale,2624.65,4,12
84571,4664678,2025-10-27,1,Return,533.45,4,
84571,8903430,2025-03-11,3,Sale,1212.6,4,12
84571,5606761,2024-08-08,8,Sale,3984.4,3,12
84571,3556284,2025-12-09,3,Sale,1539.55,4,12
84571,4767105,2025-07-15,6,Sale,1988.81,5,12
84571,9251135,2024-08-24,6,Sale,1381.47,5,12
84571,1050181,2024-09-18,6,Return,1126.97,5,
84571,4385089,2026-05-28,9,Sale,5066.05,2,12
84571,4035733,2025-01-11,4,Sale,3299.44,5,12
64662,8654051,2025-08-15,4,Sale,1114.33,5,10
64662,3521185,2025-08-28,3,Sale,1572.77,5,10
64662,6003109,2025-11-14,4,Sale,597.47,5,10
64662,3242709,2025-05-16,1,Return,676.69,2,
64662,6638437,2024-11-07,4,Sale,1439.46,5,10
64662,4235207,2026-07-10,1,Return,960.2,4,
64662,6028978,2026-06-10,4,Sale,1393.11,1,10
64662,2462866,2025-12-26,10,Sale,679.5,4,10
64662,6519710,2026-04-10,3,Sale,741.42,4,10
64662,8425133,2024-12-21,8,Sale,2400.34,2,10
64662,8847948,2025-12-10,10,Sale,1004.03,3,10
64662,8191111,2026-01-12,1,Sale,423.96,4,10
89798,9787529,2024-11-08,4,Sale,964.84,4,7
89798,7465037,2025-11-02,9,Sale,7916.79,4,7
89798,3832379,2024-08-23,7,Sale,7782.36,4,7
89798,1378611,2026-05-31,1,Sale,393.97,1,7
89798,8838742,2026-06-02,8,Sale,3039.07,2,7
89798,4491870,2026-07-03,2,Sale,5708.4,5,7
89798,5821116,2026-05-12,1,Sale,1975.4,5,7
32193,3537392,2026-02-19,2,Sale,4542.65,1,9
32193,5031552,2024-11-02,8,Sale,1416.91,4,9
32193,5747504,2025-07-30,3,Sale,4262.66,3,9
32193,5807572,2026-01-21,3,Sale,1616.56,5,9
32193,6074830,2026-05-15,5,Sale,7414.94,5,9
32193,8821842,2025-10-06,7,Sale,9999.99,5,9
32193,6354363,2025-08-07,6,Sale,1776.12,1,9
32193,5041719,2024-08-10,9,Sale,5254.99,4,9
32193,2413491,2024-09-10,6,Sale,871.91,5,9
77910,4649018,2026-02-03,5,Return,3516,4,
77910,2994419,2025-06-26,1,Sale,453.87,1,6
77910,1192159,2025-10-01,10,Return,756.78,5,
77910,8778313,2025-02-05,8,Sale,4289.51,5,6
77910,6514570,2025-11-02,1,Sale,1039.64,4,6
77910,9099554,2024-10-09,3,Sale,1441.63,2,6
77910,3769675,2024-11-07,4,Sale,1351.62,5,6
77910,2281509,2025-11-24,3,Sale,3925.57,2,6
27786,6658702,2024-12-05,6,Sale,1115.36,5,7
27786,2716710,2025-08-22,1,Return,1178.35,5,
27786,7308559,2025-05-21,2,Sale,2977.18,5,7
27786,6287355,2026-03-17,9,Sale,9338.95,3,7
27786,6195858,2024-10-29,3,Return,850.98,5,
27786,8803486,2026-02-13,1,Sale,1813.34,5,7
27786,3315225,2026-04-01,4,Return,2390.14,3,
27786,6898050,2025-01-03,7,Sale,6657.39,4,7
27786,5789169,2026-05-26,9,Sale,5940.19,3,7
27786,5239419,2025-11-12,2,Sale,3847.55,5,7
24104,3530475,2024-10-03,2,Sale,1993.33,1,2
24104,1316554,2025-10-12,4,Return,1118.83,5,
24104,9097316,2024-12-25,10,Sale,870.8,2,2
52650,4702263,2026-06-10,10,Sale,1249.41,4,4
52650,1045487,2024-08-22,6,Sale,818.72,4,4
52650,1726807,2025-12-08,1,Sale,765.25,1,4
52650,5276505,2025-07-02,7,Sale,9999.99,4,4
32232,1467384,2026-07-09,3,Sale,986.51,1,5
32232,9547017,2024-11-24,1,Sale,652.29,2,5
32232,5584421,2025-05-24,2,Sale,2568.91,5,5
32232,9695631,2025-02-28,3,Sale,2665.55,4,5
32232,3372950,2025-08-13,1,Sale,429.44,2,5
59973,8609021,2026-04-30,7,Sale,7658.01,2,12
59973,5763084,2025-12-17,6,Sale,1338.23,5,12
59973,5964022,2025-06-30,6,Sale,4461.57,4,12
59973,3439870,2025-02-23,3,Sale,2338.77,1,12
59973,4079307,2024-12-06,9,Sale,5021.49,4,12
59973,6135850,2026-05-11,2,Sale,2766.99,2,12
59973,9735881,2026-05-29,5,Sale,4836.1,5,12
59973,8227033,2026-04-06,3,Sale,1255.33,1,12
59973,9842496,2025-07-22,6,Return,2481.65,5,
59973,5093577,2025-01-11,5,Sale,5231.55,4,12
59973,5921919,2025-08-22,8,Return,1310.71,4,
59973,8621240,2025-09-27,1,Sale,768.83,4,12
59973,5616314,2024-09-27,1,Sale,442.21,1,12
59973,6402029,2025-03-19,9,Sale,3348.1,1,12
61300,3409990,2024-10-12,3,Sale,1499.15,1,2
61300,9399202,2026-04-27,9,Return,3625.84,1,
61300,8978463,2026-03-28,2,Sale,2330.16,1,2
88103,6877088,2024-12-22,10,Sale,979.32,2,17
88103,3240028,2024-12-03,5,Sale,3191.8,5,17
88103,1976682,2025-04-05,8,Sale,3104.12,2,17
88103,4786584,2025-12-01,3,Sale,2575.71,1,17
88103,6475470,2026-06-25,3,Sale,3035.88,1,17
88103,6840259,2026-02-21,3,Sale,750.67,2,17
88103,9928440,2025-11-21,5,Sale,2964.78,4,17
88103,7556610,2026-06-26,10,Sale,469.28,1,17
88103,2803372,2026-04-08,2,Sale,2955.68,2,17
88103,8291039,2025-11-24,1,Sale,360.11,1,17
88103,9822847,2026-05-05,2,Sale,3529.23,5,17
88103,5714146,2025-08-28,1,Sale,587.83,1,17
88103,2548677,2025-11-25,2,Return,6818.37,5,
88103,1996445,2025-07-14,1,Sale,473.83,1,17
88103,6807041,2026-07-26,2,Sale,3044.07,3,17
88103,3440862,2026-05-04,2,Sale,4197.07,2,17
88103,4769541,2024-11-25,5,Sale,3969.21,1,17
88103,3370891,2024-08-24,9,Sale,5626.77,5,17
87216,1648879,2025-03-25,7,Sale,5514.11,1,11
87216,8607832,2024-10-16,9,Sale,5454.76,4,11
87216,1285652,2025-12-17,9,Sale,5643.52,1,11
87216,2247914,2026-06-10,2,Sale,2643.32,1,11
87216,8015577,2024-09-03,3,Sale,864.54,3,11
87216,2959395,2025-08-05,3,Sale,938.04,4,11
87216,1362969,2024-10-04,1,Return,221.13,1,
87216,8946064,2025-02-23,10,Sale,361.61,4,11
87216,1793474,2025-04-20,6,Sale,1104.83,3,11
87216,1290431,2025-06-05,2,Return,3285.92,1,
87216,5259875,2025-08-02,2,Sale,5744.12,4,11
87216,8885490,2026-07-14,1,Sale,1528.87,5,11
87216,3100995,2026-04-23,10,Sale,1059.29,5,11
63617,8686886,2025-07-26,2,Sale,6464.42,5,15
63617,4231596,2024-09-24,10,Sale,1011.8,5,15
63617,7529226,2025-06-08,9,Sale,8195.58,4,15
63617,4458421,2024-12-04,2,Sale,4358.39,2,15
63617,7946490,2026-06-06,2,Sale,2964.95,4,15
63617,5771507,2025-08-06,6,Sale,958.17,2,15
63617,7115587,2025-11-14,3,Sale,1860.91,5,15
63617,8547047,2025-10-14,1,Sale,882.16,1,15
63617,8674556,2026-03-09,5,Sale,9999.99,5,15
63617,9530368,2025-08-23,1,Sale,315.35,4,15
63617,3341132,2026-03-16,2,Sale,5338.09,2,15
63617,4340988,2025-11-02,3,Sale,2561.92,5,15
63617,8110541,2025-11-15,10,Sale,801.52,5,15
63617,9873267,2026-03-20,7,Sale,9986.9,5,15
63617,4850690,2026-01-10,3,Sale,1353.82,4,15
19148,2113986,2025-06-17,6,Return,902.79,2,
19148,8440292,2026-01-20,1,Sale,833.78,2,9
19148,7515372,2025-10-02,2,Return,8087.89,5,
19148,8672832,2026-03-22,1,Return,1264.31,5,
19148,5593405,2026-02-26,3,Sale,1114.6,5,9
19148,9515609,2026-02-19,6,Return,3044.35,5,
19148,9691680,2025-10-28,4,Sale,1466.09,4,9
19148,5168051,2026-02-02,1,Sale,1600.74,4,9
19148,3492794,2024-08-26,2,Sale,2987.39,4,9
19148,6199157,2026-02-15,4,Sale,1278.19,5,9
19148,3221671,2026-04-30,1,Sale,1181.75,1,9
19148,4087094,2026-02-22,3,Sale,1945.15,5,9
19148,6355615,2025-01-16,2,Sale,9999.99,5,9
10231,1959715,2025-12-07,4,Sale,1455.45,5,11
10231,9732523,2024-10-07,1,Sale,564.79,1,11
10231,6262926,2026-03-24,3,Sale,2171.37,5,11
10231,1303688,2026-07-10,8,Sale,3667.59,4,11
10231,7339609,2025-12-09,6,Sale,1869.99,4,11
10231,8881495,2025-03-30,4,Sale,1673.7,5,11
10231,9560511,2025-12-07,1,Return,675.69,5,
10231,8642327,2026-05-25,1,Sale,951.1,3,11
10231,5545328,2025-11-29,2,Sale,6061.05,3,11
10231,9652049,2025-02-28,2,Sale,3413.18,2,11
10231,3999097,2024-09-17,1,Sale,1602.57,3,11
10231,9831332,2025-08-06,3,Sale,1497.59,1,11
17047,6094993,2026-02-09,6,Sale,1688.1,5,9
17047,7187649,2025-06-18,8,Sale,3190.13,4,9
17047,6980889,2025-11-07,10,Sale,545.63,4,9
17047,8016800,2024-11-19,2,Sale,3995.28,2,9
17047,3721980,2024-10-09,4,Sale,2040.29,3,9
17047,1432281,2025-09-01,8,Sale,3350.68,5,9
17047,4992304,2025-01-02,1,Sale,743.35,2,9
17047,2252541,2025-12-17,2,Sale,4621.97,4,9
17047,2091850,2025-09-16,7,Sale,6902.15,3,9
27644,7451713,2025-11-28,4,Sale,959.78,1,8
27644,3938401,2024-10-28,2,Sale,1627.69,1,8
27644,7274873,2025-09-14,3,Sale,1585.92,2,8
27644,1508688,2025-03-24,3,Sale,1491.15,1,8
27644,3230033,2024-10-11,6,Sale,718.05,2,8
27644,5231009,2025-11-19,4,Return,326.11,1,
27644,3270461,2026-02-15,1,Sale,1171.64,3,8
27644,7383754,2024-08-20,3,Sale,1317.65,4,8
27644,8359239,2024-09-29,3,Sale,1450.56,5,8
14345,2091614,2026-01-30,2,Sale,2495.8,5,11
14345,8604105,2024-10-26,6,Sale,4522.14,5,11
14345,8667006,2024-08-05,8,Sale,4266.67,1,11
14345,4165251,2026-03-22,6,Sale,1276.81,5,11
14345,7972128,2026-01-09,4,Sale,436.42,1,11
14345,1943146,2026-05-26,9,Sale,5987.15,4,11
14345,2226682,2025-03-16,6,Sale,3200.59,5,11
14345,4009689,2025-11-11,3,Sale,2100.16,1,11
14345,1386726,2026-01-27,5,Return,8311.73,5,
14345,9772624,2025-06-21,3,Sale,863.66,3,11
14345,5524341,2024-10-14,2,Sale,5831.44,2,11
14345,5325439,2024-11-10,5,Sale,9999.99,4,11
28266,5512377,2025-06-28,4,Return,1697.75,5,
28266,8725132,2025-01-14,10,Sale,731.96,4,9
28266,3621123,2025-12-19,7,Sale,8152.66,3,9
28266,8061997,2025-01-04,4,Sale,5504.17,5,9
28266,9227663,2025-10-03,7,Sale,7713.04,3,9
28266,5330854,2024-08-17,3,Sale,2962.66,5,9
28266,4804828,2026-03-05,1,Return,578.85,4,
28266,1020922,2025-06-06,8,Sale,5532.93,3,9
28266,7926789,2026-07-05,1,Sale,802.88,3,9
28266,4744195,2024-10-10,3,Return,2207.13,5,
28266,4072817,2025-03-15,8,Sale,8113.61,3,9
28266,9293486,2025-05-06,3,Sale,6850.23,5,9
41412,5057580,2025-02-28,10,Sale,926.09,5,5
41412,3555120,2025-11-09,3,Sale,2236.11,4,5
41412,9459542,2025-10-20,1,Return,537.66,4,
41412,6932144,2026-06-25,6,Sale,571.92,4,5
41412,8624577,2024-11-23,2,Sale,2588.53,4,5
41412,2354099,2025-12-08,10,Sale,725.6,5,5
40371,9787420,2025-03-25,4,Return,1079.42,3,
40371,2477306,2025-09-13,6,Sale,1910.2,5,11
40371,2239487,2026-05-26,9,Sale,2633.67,4,11
40371,6930910,2025-12-29,3,Return,2171.11,3,
